,Year_Birth,Education,Age,Age_Group,Income,IncomeClass,FamilySize,Dt_Customer,Recency,Day_Joined,Month_Joined,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,T_AmountSpent,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,T_NPurchase,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,T_AcceptedCmpgn
1856,1951,Postgraduate,63,Old,58217.0,Middle,4,2012-11-17,84,Saturday,November,68.0,1.0,13.0,3.0,5.0,13.0,103.0,1,2,0,4,6,7,0,0,0,0,0,0
1857,1976,Postgraduate,38,Young Adults,21024.0,Poor,2,2013-07-04,89,Thursday,July,36.0,4.0,18.0,6.0,2.0,18.0,84.0,1,2,0,4,7,7,0,0,0,0,0,0
1858,1972,Postgraduate,42,Middle-aged,70116.0,Middle,2,2013-01-26,73,Saturday,January,707.0,44.0,603.0,95.0,58.0,29.0,1536.0,1,2,8,12,1,23,0,0,0,0,0,0
1859,1985,Undergraduate,29,Young Adults,54006.0,Middle,3,2012-09-18,42,Tuesday,September,174.0,77.0,203.0,6.0,24.0,97.0,581.0,2,8,1,7,7,18,0,0,0,0,0,0
1860,1966,Postgraduate,48,Middle-aged,69063.0,Middle,3,2012-11-07,16,Wednesday,November,666.0,35.0,124.0,69.0,8.0,26.0,928.0,1,5,3,5,3,14,0,0,0,0,0,0
1861,1975,Postgraduate,39,Young Adults,11448.0,Poor,1,2013-12-15,16,Sunday,December,0.0,0.0,0.0,6.0,2.0,6.0,14.0,1,1,0,2,6,4,0,0,0,0,0,0
1863,1971,Undergraduate,43,Middle-aged,70886.0,Middle,3,2013-10-14,65,Monday,October,407.0,70.0,239.0,103.0,88.0,53.0,960.0,1,5,4,4,2,14,0,0,0,0,0,0
1865,1973,Undergraduate,41,Middle-aged,60208.0,Middle,3,2012-10-07,13,Sunday,October,488.0,23.0,71.0,15.0,0.0,59.0,656.0,11,8,3,7,7,29,0,1,0,0,0,1
1866,1968,Postgraduate,46,Middle-aged,32889.0,Lower Middle,4,2013-09-06,78,Friday,September,28.0,0.0,13.0,4.0,2.0,8.0,55.0,3,2,1,3,5,9,0,0,0,0,0,0
1867,1984,Undergraduate,30,Young Adults,34738.0,Lower Middle,2,2014-05-11,51,Sunday,May,3.0,2.0,10.0,3.0,0.0,2.0,20.0,1,1,0,3,6,5,0,0,0,0,0,0
1868,1971,Postgraduate,43,Middle-aged,30538.0,Lower Middle,3,2012-10-01,27,Monday,October,284.0,0.0,52.0,8.0,3.0,20.0,367.0,4,9,0,4,10,17,0,0,0,0,0,0
1869,1977,Postgraduate,37,Young Adults,82326.0,Middle,2,2014-03-10,30,Monday,March,938.0,142.0,754.0,159.0,81.0,183.0,2257.0,1,5,10,6,2,22,0,1,1,1,0,3
1870,1967,Postgraduate,47,Middle-aged,26642.0,Poor,2,2014-03-01,71,Saturday,March,13.0,2.0,15.0,2.0,2.0,8.0,42.0,2,2,0,3,6,7,0,0,0,0,0,0
1871,1964,Undergraduate,50,Middle-aged,69932.0,Middle,2,2013-06-12,97,Wednesday,June,412.0,172.0,153.0,150.0,105.0,57.0,1049.0,2,7,6,11,4,26,0,0,0,0,0,0
1872,1972,Undergraduate,42,Middle-aged,44503.0,Lower Middle,3,2014-04-16,83,Wednesday,April,31.0,1.0,8.0,0.0,0.0,8.0,48.0,2,2,0,3,6,7,0,0,0,0,0,0
1873,1948,Postgraduate,66,Old,60200.0,Middle,2,2013-01-02,3,Wednesday,January,502.0,19.0,132.0,0.0,6.0,26.0,685.0,6,6,2,11,6,25,0,0,0,0,0,0
1874,1952,Undergraduate,62,Old,49638.0,Lower Middle,2,2014-04-19,71,Saturday,April,18.0,10.0,3.0,3.0,5.0,0.0,39.0,1,1,0,3,2,5,0,0,0,0,0,0
1875,1987,Postgraduate,27,Young Adults,23830.0,Poor,1,2014-02-07,3,Friday,February,1.0,8.0,6.0,4.0,8.0,16.0,43.0,1,1,0,3,7,5,0,0,0,0,0,0
1876,1959,Postgraduate,55,Middle-aged,33051.0,Lower Middle,1,2012-08-16,15,Thursday,August,100.0,71.0,243.0,108.0,94.0,219.0,835.0,3,9,1,8,9,21,0,0,0,0,0,0
1877,1958,Undergraduate,56,Middle-aged,72905.0,Middle,2,2014-01-21,52,Tuesday,January,407.0,114.0,445.0,181.0,165.0,203.0,1515.0,1,3,7,9,1,20,0,0,0,1,0,1
1878,1951,Postgraduate,63,Old,69702.0,Middle,3,2013-02-19,8,Tuesday,February,664.0,9.0,240.0,50.0,19.0,57.0,1039.0,2,7,7,10,4,26,0,0,0,0,0,0
1879,1975,Undergraduate,39,Young Adults,70300.0,Middle,2,2013-07-15,89,Monday,July,1045.0,61.0,338.0,60.0,46.0,46.0,1596.0,3,5,5,13,8,26,0,0,0,0,0,0
1880,1984,Postgraduate,30,Young Adults,70643.0,Middle,2,2012-10-15,66,Monday,October,1218.0,107.0,304.0,23.0,143.0,33.0,1828.0,1,5,8,4,6,18,0,0,0,0,0,0
1881,1969,Postgraduate,45,Middle-aged,30396.0,Lower Middle,3,2014-04-30,22,Wednesday,April,15.0,0.0,6.0,0.0,1.0,12.0,34.0,2,1,1,2,7,6,1,0,0,0,0,1
1882,1968,Postgraduate,46,Middle-aged,50616.0,Middle,2,2014-04-18,56,Friday,April,128.0,0.0,16.0,0.0,1.0,4.0,149.0,2,4,0,4,7,10,0,0,0,0,0,0
1883,1969,Postgraduate,45,Middle-aged,62772.0,Middle,2,2013-05-19,74,Sunday,May,581.0,49.0,157.0,43.0,8.0,108.0,946.0,1,5,6,11,2,23,0,1,0,0,0,1
1884,1985,Postgraduate,29,Young Adults,30298.0,Lower Middle,1,2014-05-19,48,Monday,May,6.0,3.0,12.0,6.0,1.0,0.0,28.0,1,1,1,3,3,6,0,0,0,0,0,0
1885,1984,Undergraduate,30,Young Adults,52413.0,Middle,2,2012-11-03,67,Saturday,November,185.0,8.0,133.0,56.0,56.0,12.0,450.0,2,7,1,7,7,17,0,0,0,0,0,0
1886,1957,Postgraduate,57,Middle-aged,44155.0,Lower Middle,4,2014-01-19,24,Sunday,January,22.0,1.0,9.0,0.0,0.0,14.0,46.0,1,1,1,2,4,5,0,0,0,0,0,0
1887,1971,Postgraduate,43,Middle-aged,86979.0,Middle,1,2013-11-07,67,Thursday,November,584.0,100.0,835.0,65.0,83.0,35.0,1702.0,1,5,5,5,2,16,1,0,0,0,0,1
1888,1975,Undergraduate,39,Young Adults,76532.0,Middle,4,2013-09-09,38,Monday,September,355.0,30.0,177.0,90.0,138.0,30.0,820.0,4,9,5,7,5,25,0,0,0,0,0,0
1889,1982,Undergraduate,32,Young Adults,42081.0,Lower Middle,3,2013-02-26,86,Tuesday,February,175.0,10.0,110.0,54.0,6.0,27.0,382.0,2,6,3,4,6,15,1,0,0,0,0,1
1891,1989,Postgraduate,25,Young Adults,88420.0,Middle,2,2014-05-02,87,Friday,May,957.0,153.0,612.0,99.0,95.0,153.0,2069.0,1,4,7,8,1,20,1,0,1,1,0,3
1892,1985,Undergraduate,29,Young Adults,31158.0,Lower Middle,3,2013-01-27,62,Sunday,January,25.0,6.0,16.0,20.0,0.0,5.0,72.0,2,2,0,3,8,7,0,0,0,0,0,0
1893,1968,Undergraduate,46,Middle-aged,61671.0,Middle,2,2014-06-03,23,Tuesday,June,641.0,7.0,56.0,0.0,0.0,28.0,732.0,8,10,4,6,8,28,0,1,0,1,0,2
1894,1974,Undergraduate,40,Middle-aged,69719.0,Middle,1,2014-05-26,99,Monday,May,273.0,86.0,208.0,177.0,14.0,43.0,801.0,1,2,3,5,1,11,0,0,0,0,0,0
1895,1949,Undergraduate,65,Old,49160.0,Lower Middle,2,2013-10-20,29,Sunday,October,122.0,21.0,43.0,25.0,10.0,15.0,236.0,2,3,1,6,6,12,0,0,0,0,0,0
1897,1954,Postgraduate,60,Old,90933.0,Middle,1,2014-03-31,90,Monday,March,1020.0,31.0,430.0,62.0,63.0,79.0,1685.0,1,4,6,4,1,15,0,0,1,0,0,1
1898,1945,Postgraduate,69,Old,113734.0,Upper Middle,1,2014-05-28,9,Wednesday,May,6.0,2.0,3.0,1.0,262.0,3.0,277.0,0,27,0,0,1,27,0,0,0,0,0,0
1901,1983,Undergraduate,31,Young Adults,22148.0,Poor,1,2014-04-13,16,Sunday,April,15.0,5.0,14.0,0.0,4.0,11.0,49.0,1,1,0,3,7,5,0,0,0,0,0,0
1902,1987,Postgraduate,27,Young Adults,73395.0,Middle,2,2014-03-18,94,Tuesday,March,272.0,7.0,80.0,20.0,7.0,11.0,397.0,1,4,4,6,2,15,0,0,0,0,0,0
1903,1971,Undergraduate,43,Middle-aged,29819.0,Poor,2,2013-10-24,77,Thursday,October,9.0,1.0,24.0,2.0,1.0,2.0,39.0,3,3,0,3,6,9,0,0,0,0,0,0
1904,1968,Undergraduate,46,Middle-aged,45688.0,Lower Middle,3,2014-01-25,20,Saturday,January,279.0,0.0,18.0,0.0,0.0,9.0,306.0,2,3,1,8,4,14,0,1,0,0,0,1
1906,1971,Postgraduate,43,Middle-aged,60491.0,Middle,3,2013-09-06,81,Friday,September,637.0,47.0,237.0,12.0,19.0,76.0,1028.0,4,6,11,7,5,28,0,0,0,0,0,0
1907,1986,Undergraduate,28,Young Adults,33235.0,Lower Middle,3,2014-02-05,71,Wednesday,February,45.0,0.0,16.0,2.0,1.0,6.0,70.0,1,3,0,3,7,7,0,0,0,0,0,0
1908,1959,Undergraduate,55,Middle-aged,35701.0,Lower Middle,2,2013-03-19,36,Tuesday,March,21.0,1.0,9.0,7.0,3.0,5.0,46.0,1,1,0,3,6,5,0,0,0,0,0,0
1909,1980,Postgraduate,34,Young Adults,31535.0,Lower Middle,3,2013-09-26,95,Thursday,September,15.0,4.0,13.0,0.0,0.0,19.0,51.0,1,1,1,2,7,5,1,0,0,0,0,1
1910,1960,Postgraduate,54,Middle-aged,92556.0,Middle,2,2014-04-20,32,Sunday,April,493.0,183.0,352.0,184.0,23.0,28.0,1263.0,0,3,5,13,0,21,0,0,0,0,0,0
1911,1970,Undergraduate,44,Middle-aged,67384.0,Middle,2,2012-11-10,32,Saturday,November,957.0,40.0,175.0,158.0,53.0,107.0,1490.0,2,7,8,5,5,22,0,1,0,0,0,1
1913,1967,Undergraduate,47,Middle-aged,77870.0,Middle,3,2012-08-22,93,Wednesday,August,1017.0,50.0,500.0,65.0,50.0,133.0,1815.0,3,5,5,5,8,18,0,1,0,1,0,2
1914,1963,Postgraduate,51,Middle-aged,52278.0,Middle,2,2013-01-25,24,Friday,January,953.0,0.0,71.0,0.0,0.0,174.0,1198.0,6,10,5,10,8,31,0,0,0,0,0,0
1915,1968,Undergraduate,46,Middle-aged,57107.0,Middle,2,2012-08-24,44,Friday,August,159.0,0.0,120.0,0.0,0.0,137.0,416.0,7,4,4,8,8,23,0,1,0,0,1,2
1917,1981,Postgraduate,33,Young Adults,36038.0,Lower Middle,2,2013-05-31,82,Friday,May,23.0,0.0,15.0,0.0,2.0,7.0,47.0,2,3,0,3,6,8,0,0,0,0,0,0
1919,1965,Postgraduate,49,Middle-aged,34230.0,Lower Middle,4,2012-12-26,72,Wednesday,December,15.0,0.0,4.0,0.0,0.0,2.0,21.0,1,1,0,2,7,4,0,0,0,0,0,0
1920,1977,Postgraduate,37,Young Adults,31878.0,Lower Middle,2,2014-06-22,7,Sunday,June,23.0,4.0,5.0,10.0,5.0,23.0,70.0,1,1,0,4,3,6,0,0,0,0,0,0
1921,1972,Postgraduate,42,Middle-aged,70932.0,Middle,3,2014-01-19,57,Sunday,January,200.0,193.0,100.0,46.0,185.0,185.0,909.0,2,6,2,12,3,22,0,0,0,0,0,0
1922,1956,Undergraduate,58,Middle-aged,91249.0,Middle,1,2012-10-20,84,Saturday,October,1324.0,27.0,119.0,71.0,108.0,27.0,1676.0,0,7,9,6,4,22,0,1,1,1,1,4
1923,1943,Postgraduate,71,Old,77598.0,Middle,1,2013-10-01,53,Tuesday,October,1193.0,33.0,281.0,129.0,66.0,33.0,1735.0,1,7,5,13,3,26,0,0,1,0,0,1
1924,1959,Undergraduate,55,Middle-aged,80982.0,Middle,3,2013-01-08,48,Tuesday,January,505.0,137.0,401.0,104.0,22.0,22.0,1191.0,3,11,5,11,5,30,0,0,0,0,0,0
1925,1977,Postgraduate,37,Young Adults,22701.0,Poor,3,2013-09-05,2,Thursday,September,2.0,4.0,9.0,0.0,4.0,5.0,24.0,1,1,0,3,5,5,0,0,0,0,0,0
1927,1970,Undergraduate,44,Middle-aged,70617.0,Middle,2,2013-06-23,45,Sunday,June,353.0,61.0,753.0,40.0,46.0,27.0,1280.0,1,3,3,7,2,14,0,0,0,0,0,0
1928,1957,Undergraduate,57,Middle-aged,64849.0,Middle,1,2012-11-13,42,Tuesday,November,652.0,48.0,350.0,94.0,84.0,108.0,1336.0,1,9,3,6,5,19,0,0,0,0,0,0
1929,1965,Postgraduate,49,Middle-aged,62694.0,Middle,4,2013-06-17,29,Monday,June,379.0,6.0,157.0,25.0,91.0,91.0,749.0,5,9,3,7,7,24,0,0,0,0,0,0
1930,1974,Postgraduate,40,Middle-aged,61917.0,Middle,4,2013-11-20,83,Wednesday,November,46.0,4.0,36.0,2.0,2.0,1.0,91.0,1,2,0,4,5,7,0,0,0,0,0,0
1931,1947,Postgraduate,67,Old,67472.0,Middle,3,2013-09-28,93,Saturday,September,162.0,31.0,127.0,8.0,17.0,69.0,414.0,2,4,2,7,3,15,0,0,0,0,0,0
1932,1982,Postgraduate,32,Young Adults,21059.0,Poor,3,2014-01-07,40,Tuesday,January,8.0,3.0,19.0,3.0,3.0,8.0,44.0,3,3,0,3,6,9,0,0,0,0,0,0
1933,1968,Postgraduate,46,Middle-aged,29543.0,Poor,4,2014-04-01,47,Tuesday,April,17.0,3.0,18.0,3.0,4.0,18.0,63.0,2,3,1,2,7,8,0,0,0,0,0,0
1934,1951,Undergraduate,63,Old,75903.0,Middle,3,2013-04-08,50,Monday,April,340.0,108.0,185.0,130.0,38.0,100.0,901.0,2,6,6,9,3,23,0,0,0,0,0,0
1935,1975,Postgraduate,39,Young Adults,34984.0,Lower Middle,4,2012-09-06,40,Thursday,September,8.0,4.0,15.0,3.0,5.0,3.0,38.0,2,1,0,3,7,6,0,0,0,0,0,0
1936,1956,Postgraduate,58,Middle-aged,54998.0,Middle,2,2013-03-10,3,Sunday,March,154.0,22.0,202.0,39.0,30.0,8.0,455.0,5,4,2,9,4,20,0,0,0,0,0,0
1937,1949,Postgraduate,65,Old,54356.0,Middle,2,2012-11-19,62,Monday,November,710.0,15.0,30.0,20.0,0.0,0.0,775.0,3,11,2,8,8,24,0,0,0,0,0,0
1938,1959,Postgraduate,55,Middle-aged,34242.0,Lower Middle,3,2014-03-23,25,Sunday,March,8.0,2.0,4.0,0.0,0.0,1.0,15.0,1,0,0,3,5,4,0,0,0,0,0,0
1939,1973,Undergraduate,41,Middle-aged,25410.0,Poor,3,2013-08-31,48,Saturday,August,2.0,2.0,4.0,13.0,13.0,4.0,38.0,1,1,0,4,4,6,0,0,0,0,0,0
1940,1984,Postgraduate,30,Young Adults,73356.0,Middle,2,2014-02-06,56,Thursday,February,1050.0,14.0,322.0,0.0,14.0,112.0,1512.0,1,5,11,5,2,22,1,0,1,1,0,3
1941,1950,Undergraduate,64,Old,28320.0,Poor,3,2013-01-14,68,Monday,January,19.0,1.0,14.0,3.0,2.0,4.0,43.0,1,1,0,3,8,5,0,0,0,0,0,0
1942,1977,Undergraduate,37,Young Adults,23763.0,Poor,2,2012-08-07,64,Tuesday,August,22.0,0.0,6.0,6.0,2.0,6.0,42.0,1,1,0,3,7,5,0,0,0,0,0,0
1943,1984,Undergraduate,30,Young Adults,72570.0,Middle,2,2014-04-25,67,Friday,April,274.0,83.0,216.0,151.0,141.0,224.0,1089.0,1,4,6,12,1,23,0,0,0,0,0,0
1944,1976,Postgraduate,38,Young Adults,34529.0,Lower Middle,3,2012-09-14,94,Friday,September,68.0,6.0,38.0,3.0,6.0,41.0,162.0,2,2,2,3,7,9,0,0,0,0,0,0
1945,1951,Undergraduate,63,Old,70792.0,Middle,1,2013-02-06,82,Wednesday,February,344.0,45.0,654.0,104.0,11.0,114.0,1272.0,2,3,4,10,3,19,0,0,0,0,0,0
1946,1982,Undergraduate,32,Young Adults,63211.0,Middle,2,2012-11-02,3,Friday,November,145.0,193.0,459.0,205.0,26.0,145.0,1173.0,2,3,8,7,2,20,0,0,0,0,0,0
1947,1974,Postgraduate,40,Middle-aged,83891.0,Middle,3,2014-06-20,24,Friday,June,217.0,38.0,350.0,111.0,85.0,15.0,816.0,1,4,7,10,1,22,0,0,0,0,0,0
1948,1968,Undergraduate,46,Middle-aged,36065.0,Lower Middle,3,2013-03-31,54,Sunday,March,18.0,7.0,34.0,10.0,2.0,3.0,74.0,3,3,0,3,8,9,0,0,0,0,0,0
1950,1940,Postgraduate,74,Old,51141.0,Middle,1,2013-07-08,96,Monday,July,144.0,0.0,7.0,0.0,0.0,6.0,157.0,1,3,1,4,5,9,0,0,0,0,0,0
1951,1976,Undergraduate,38,Young Adults,56939.0,Middle,3,2013-09-18,19,Wednesday,September,256.0,34.0,103.0,90.0,29.0,49.0,561.0,2,3,3,10,3,18,0,0,0,0,0,0
1952,1951,Undergraduate,63,Old,80872.0,Middle,1,2014-05-12,60,Monday,May,483.0,72.0,567.0,94.0,12.0,108.0,1336.0,1,4,4,10,1,19,0,0,0,0,0,0
1953,1976,Postgraduate,38,Young Adults,72335.0,Middle,2,2012-08-13,2,Monday,August,1285.0,105.0,653.0,28.0,21.0,0.0,2092.0,1,10,4,8,8,23,0,0,0,0,0,0
1954,1964,Postgraduate,50,Middle-aged,61798.0,Middle,1,2013-11-23,13,Saturday,November,338.0,4.0,89.0,11.0,8.0,13.0,463.0,1,4,2,9,4,16,0,0,0,0,0,0
1955,1950,Postgraduate,64,Old,76842.0,Middle,1,2014-05-03,37,Saturday,May,605.0,10.0,345.0,84.0,54.0,32.0,1130.0,1,1,8,7,0,17,0,0,0,0,0,0
1956,1976,Undergraduate,38,Young Adults,29478.0,Poor,3,2014-01-17,59,Friday,January,8.0,0.0,7.0,3.0,1.0,1.0,20.0,1,1,0,3,6,5,0,0,0,0,0,0
1957,1956,Undergraduate,58,Middle-aged,46998.0,Lower Middle,2,2012-10-22,55,Monday,October,172.0,41.0,86.0,45.0,6.0,27.0,377.0,5,5,3,5,7,18,1,0,0,0,0,1
1958,1990,Undergraduate,24,Young Adults,96843.0,Middle,1,2013-04-23,60,Tuesday,April,448.0,71.0,951.0,40.0,17.0,17.0,1544.0,1,6,11,10,2,28,0,0,1,0,0,1
1960,1965,Postgraduate,49,Middle-aged,70053.0,Middle,3,2013-07-03,38,Wednesday,July,512.0,53.0,98.0,81.0,179.0,89.0,1012.0,3,8,5,10,5,26,0,0,0,0,0,0
1961,1962,Postgraduate,52,Middle-aged,71670.0,Middle,1,2013-07-09,8,Tuesday,July,1462.0,16.0,128.0,0.0,0.0,160.0,1766.0,1,5,3,6,6,15,0,1,1,0,1,3
1962,1978,Undergraduate,36,Young Adults,44359.0,Lower Middle,4,2014-06-17,19,Tuesday,June,20.0,0.0,14.0,7.0,3.0,1.0,45.0,3,2,0,4,3,9,0,0,0,0,0,0
1963,1952,Undergraduate,62,Old,40887.0,Lower Middle,3,2013-05-06,32,Monday,May,50.0,4.0,44.0,10.0,10.0,43.0,161.0,3,3,1,3,9,10,0,0,0,0,0,0
1964,1966,Undergraduate,48,Middle-aged,48877.0,Lower Middle,2,2014-01-05,27,Sunday,January,102.0,1.0,15.0,2.0,0.0,24.0,144.0,1,3,0,4,7,8,0,0,0,0,0,0
1965,1947,Undergraduate,67,Old,74485.0,Middle,2,2013-08-24,58,Saturday,August,499.0,149.0,815.0,173.0,49.0,49.0,1734.0,1,6,7,12,3,26,0,0,0,0,0,0
1966,1972,Undergraduate,42,Middle-aged,64474.0,Middle,3,2013-10-22,59,Tuesday,October,381.0,35.0,172.0,56.0,86.0,93.0,823.0,2,8,2,10,5,22,0,0,0,0,0,0
1967,1963,Undergraduate,51,Middle-aged,77226.0,Middle,3,2014-02-28,29,Friday,February,631.0,43.0,239.0,128.0,76.0,21.0,1138.0,2,6,8,12,3,28,0,0,0,0,0,0
1968,1949,Undergraduate,65,Old,72643.0,Middle,1,2013-02-27,60,Wednesday,February,526.0,80.0,553.0,123.0,94.0,53.0,1429.0,1,3,10,7,2,21,0,0,0,1,0,1
1969,1978,Postgraduate,36,Young Adults,85738.0,Middle,2,2014-01-23,41,Thursday,January,913.0,26.0,376.0,17.0,26.0,13.0,1371.0,1,3,6,11,1,21,0,1,1,0,0,2
1970,1966,Undergraduate,48,Middle-aged,55686.0,Middle,2,2013-02-14,27,Thursday,February,673.0,0.0,199.0,37.0,47.0,26.0,982.0,2,6,3,5,4,16,1,0,0,0,0,1
1971,1983,Undergraduate,31,Young Adults,39062.0,Lower Middle,2,2014-03-25,28,Tuesday,March,23.0,0.0,9.0,0.0,0.0,12.0,44.0,1,1,0,3,4,5,1,0,0,0,0,1
1973,1975,Undergraduate,39,Young Adults,40794.0,Lower Middle,3,2013-04-07,18,Sunday,April,261.0,23.0,73.0,4.0,23.0,50.0,434.0,2,6,3,5,7,16,0,0,0,0,0,0
1975,1969,Undergraduate,45,Middle-aged,4428.0,Poor,3,2013-10-05,0,Saturday,October,16.0,4.0,12.0,2.0,4.0,321.0,359.0,0,25,0,0,1,25,0,0,0,0,0,0
1976,1963,Postgraduate,51,Middle-aged,32632.0,Lower Middle,2,2012-08-02,32,Thursday,August,63.0,151.0,137.0,153.0,19.0,53.0,576.0,2,4,4,8,5,18,0,0,0,0,0,0
1977,1968,Postgraduate,46,Middle-aged,38236.0,Lower Middle,3,2013-09-20,2,Friday,September,58.0,0.0,18.0,2.0,0.0,10.0,88.0,4,3,0,4,7,11,0,0,0,0,0,0
1978,1979,Undergraduate,35,Young Adults,36781.0,Lower Middle,3,2014-04-10,16,Thursday,April,29.0,1.0,17.0,0.0,3.0,13.0,63.0,1,2,1,2,8,6,0,0,0,0,0,0
1979,1984,Postgraduate,30,Young Adults,31385.0,Lower Middle,2,2012-12-05,56,Wednesday,December,3.0,2.0,12.0,0.0,1.0,9.0,27.0,1,1,0,2,8,4,1,0,0,0,0,1
1980,1984,Undergraduate,30,Young Adults,24570.0,Poor,3,2013-02-27,97,Wednesday,February,28.0,34.0,62.0,11.0,14.0,44.0,193.0,3,4,0,4,9,11,0,0,0,0,0,0
1982,1951,Undergraduate,63,Old,94642.0,Middle,2,2014-02-12,35,Wednesday,February,879.0,143.0,797.0,106.0,143.0,143.0,2211.0,0,5,7,9,1,21,0,0,1,1,0,2
1983,1962,Postgraduate,52,Middle-aged,58646.0,Middle,3,2013-06-10,3,Monday,June,62.0,1.0,44.0,6.0,5.0,22.0,140.0,1,2,1,4,4,8,0,0,0,0,0,0
1984,1975,Undergraduate,39,Young Adults,53201.0,Middle,3,2013-02-12,49,Tuesday,February,280.0,7.0,81.0,20.0,0.0,27.0,415.0,8,6,3,5,7,22,0,0,0,0,0,0
1986,1978,Undergraduate,36,Young Adults,57113.0,Middle,4,2013-02-06,45,Wednesday,February,182.0,4.0,33.0,0.0,2.0,42.0,263.0,6,4,1,5,7,16,0,0,0,0,0,0
1987,1991,Undergraduate,23,Young Adults,51373.0,Middle,2,2013-06-22,37,Saturday,June,83.0,2.0,101.0,64.0,26.0,117.0,393.0,1,3,5,3,4,12,0,0,0,0,0,0
1988,1986,Undergraduate,28,Young Adults,23477.0,Poor,3,2013-10-21,39,Monday,October,38.0,15.0,54.0,3.0,8.0,29.0,147.0,3,3,0,4,8,10,0,0,0,0,0,0
1989,1956,Undergraduate,58,Middle-aged,58116.0,Middle,3,2014-04-13,38,Sunday,April,228.0,19.0,130.0,4.0,11.0,51.0,443.0,2,3,3,8,2,16,0,0,0,0,0,0
1990,1963,Postgraduate,51,Middle-aged,72968.0,Middle,1,2013-12-16,8,Monday,December,1092.0,37.0,592.0,145.0,37.0,55.0,1958.0,1,5,5,8,3,19,0,0,0,1,0,1
1991,1971,Postgraduate,43,Middle-aged,39791.0,Lower Middle,3,2013-03-28,89,Thursday,March,85.0,15.0,27.0,13.0,13.0,21.0,174.0,2,3,1,4,7,10,0,0,0,0,0,0
1992,1947,Postgraduate,67,Old,91712.0,Middle,1,2013-10-17,47,Thursday,October,1276.0,24.0,746.0,94.0,29.0,48.0,2217.0,0,9,7,11,3,27,0,0,1,0,0,1
1993,1958,Undergraduate,56,Middle-aged,94472.0,Middle,2,2014-04-03,75,Thursday,April,1017.0,33.0,417.0,108.0,100.0,16.0,1691.0,1,5,5,5,5,16,0,1,1,0,0,2
1994,1960,Undergraduate,54,Middle-aged,13672.0,Poor,4,2013-04-17,86,Wednesday,April,6.0,2.0,9.0,2.0,1.0,5.0,25.0,2,1,0,3,8,6,0,0,0,0,0,0
1995,1980,Postgraduate,34,Young Adults,96547.0,Middle,2,2014-05-23,4,Friday,May,448.0,21.0,125.0,52.0,101.0,62.0,809.0,0,7,6,8,2,21,1,0,1,1,0,3
1996,1975,Undergraduate,39,Young Adults,79205.0,Middle,2,2012-08-29,73,Wednesday,August,504.0,23.0,117.0,179.0,28.0,44.0,895.0,1,6,5,4,4,16,0,0,0,1,0,1
1997,1975,Postgraduate,39,Young Adults,56559.0,Middle,3,2012-12-25,46,Tuesday,December,226.0,22.0,133.0,41.0,31.0,31.0,484.0,3,4,3,8,4,18,0,0,0,0,0,0
1998,1973,Postgraduate,41,Middle-aged,32644.0,Lower Middle,3,2013-01-16,38,Wednesday,January,239.0,3.0,141.0,0.0,7.0,23.0,413.0,4,7,1,6,8,18,1,0,0,0,0,1
1999,1980,Postgraduate,34,Young Adults,67506.0,Middle,2,2014-01-02,73,Thursday,January,90.0,38.0,67.0,33.0,36.0,67.0,331.0,1,4,1,6,3,12,0,0,0,0,0,0
2000,1970,Undergraduate,44,Middle-aged,24206.0,Poor,2,2013-03-08,66,Friday,March,7.0,2.0,8.0,3.0,2.0,3.0,25.0,1,1,0,3,6,5,0,0,0,0,0,0
2001,1967,Postgraduate,47,Middle-aged,28420.0,Poor,2,2013-12-24,36,Tuesday,December,4.0,2.0,5.0,2.0,0.0,0.0,13.0,1,1,0,2,6,4,0,0,0,0,0,0
2002,1970,Undergraduate,44,Middle-aged,22979.0,Poor,3,2012-09-06,29,Thursday,September,16.0,17.0,19.0,20.0,21.0,22.0,115.0,3,3,2,2,8,10,0,0,0,0,0,0
2003,1966,Undergraduate,48,Middle-aged,33279.0,Lower Middle,1,2014-06-12,29,Thursday,June,10.0,3.0,3.0,0.0,0.0,0.0,16.0,1,0,0,3,3,4,0,0,0,0,0,0
2005,1977,Undergraduate,37,Young Adults,30368.0,Lower Middle,3,2013-11-07,97,Thursday,November,35.0,0.0,13.0,2.0,0.0,2.0,52.0,2,2,0,3,8,7,0,0,0,0,0,0
2006,1970,Undergraduate,44,Middle-aged,63684.0,Middle,3,2012-11-26,61,Monday,November,575.0,80.0,428.0,208.0,93.0,80.0,1464.0,3,8,4,8,5,23,0,0,0,0,0,0
2007,1964,Undergraduate,50,Middle-aged,41638.0,Lower Middle,2,2013-02-13,68,Wednesday,February,315.0,0.0,31.0,4.0,0.0,91.0,441.0,4,5,5,3,8,17,1,0,0,0,0,1
2008,1959,Postgraduate,55,Middle-aged,68805.0,Middle,2,2013-09-17,73,Tuesday,September,182.0,2.0,49.0,17.0,13.0,20.0,283.0,1,3,1,7,2,12,0,0,0,0,0,0
